state,municipality,vehicle_type,vehicle_species,axles,vehicle_count
ACRE,MANCIO LIMA,ONIBUS,PASSAGEIRO,2,14
ACRE,MANCIO LIMA,REBOQUE,CARGA,0,1
ACRE,MANCIO LIMA,REBOQUE,CARGA,1,3
ACRE,MANCIO LIMA,REBOQUE,CARGA,2,2
ACRE,MANCIO LIMA,SEMI-REBOQUE,CARGA,2,5
ACRE,MANCIO LIMA,SEMI-REBOQUE,CARGA,3,2
ACRE,MANCIO LIMA,SEMI-REBOQUE,CARGA,4,1
ACRE,MANCIO LIMA,SEMI-REBOQUE,ESPECIAL,2,2
ACRE,MANCIO LIMA,Sem Informação,Sem Informação,0,2
ACRE,MANCIO LIMA,UTILITARIO,MISTO,0,6
ACRE,MANCIO LIMA,UTILITARIO,MISTO,2,10
ACRE,MANOEL URBANO,AUTOMOVEL,PASSAGEIRO,0,218
ACRE,MANOEL URBANO,AUTOMOVEL,PASSAGEIRO,2,144
ACRE,MANOEL URBANO,CAMINHAO,CARGA,0,16
ACRE,MANOEL URBANO,CAMINHAO,CARGA,2,13
ACRE,MANOEL URBANO,CAMINHAO,CARGA,3,24
ACRE,MANOEL URBANO,CAMINHAO,ESPECIAL,2,2
ACRE,MANOEL URBANO,CAMINHAO,ESPECIAL,3,1
ACRE,MANOEL URBANO,CAMINHAO TRATOR,TRACAO,3,1
ACRE,MANOEL URBANO,CAMINHONETE,CARGA,0,52
ACRE,MANOEL URBANO,CAMINHONETE,CARGA,2,40
ACRE,MANOEL URBANO,CAMINHONETE,ESPECIAL,0,59
ACRE,MANOEL URBANO,CAMINHONETE,ESPECIAL,2,108
ACRE,MANOEL URBANO,CAMIONETA,MISTO,0,2
ACRE,MANOEL URBANO,CAMIONETA,MISTO,2,18
ACRE,MANOEL URBANO,CICLOMOTOR,PASSAGEIRO,0,3
ACRE,MANOEL URBANO,MICROONIBUS,PASSAGEIRO,0,1
ACRE,MANOEL URBANO,MICROONIBUS,PASSAGEIRO,2,1
ACRE,MANOEL URBANO,MOTOCICLETA,CARGA,0,2
ACRE,MANOEL URBANO,MOTOCICLETA,PASSAGEIRO,0,1071
ACRE,MANOEL URBANO,MOTONETA,PASSAGEIRO,0,212
ACRE,MANOEL URBANO,ONIBUS,PASSAGEIRO,2,6
ACRE,MANOEL URBANO,REBOQUE,CARGA,0,3
ACRE,MANOEL URBANO,REBOQUE,CARGA,1,14
ACRE,MANOEL URBANO,REBOQUE,CARGA,2,2
ACRE,MANOEL URBANO,REBOQUE,CARGA,4,20
ACRE,MANOEL URBANO,REBOQUE,ESPECIAL,2,1
ACRE,MANOEL URBANO,SEMI-REBOQUE,CARGA,2,2
ACRE,MANOEL URBANO,SEMI-REBOQUE,CARGA,3,1
ACRE,MANOEL URBANO,UTILITARIO,MISTO,0,3
ACRE,MANOEL URBANO,UTILITARIO,MISTO,2,2
ACRE,MARECHAL THAUMATURGO,AUTOMOVEL,PASSAGEIRO,0,13
ACRE,MARECHAL THAUMATURGO,AUTOMOVEL,PASSAGEIRO,2,10
ACRE,MARECHAL THAUMATURGO,CAMINHAO,CARGA,0,1
ACRE,MARECHAL THAUMATURGO,CAMINHAO,CARGA,2,11
ACRE,MARECHAL THAUMATURGO,CAMINHAO,CARGA,3,1
ACRE,MARECHAL THAUMATURGO,CAMINHONETE,CARGA,0,15
ACRE,MARECHAL THAUMATURGO,CAMINHONETE,CARGA,2,10
ACRE,MARECHAL THAUMATURGO,CAMINHONETE,ESPECIAL,0,8
ACRE,MARECHAL THAUMATURGO,CAMINHONETE,ESPECIAL,2,22
ACRE,MARECHAL THAUMATURGO,CAMIONETA,MISTO,2,1
ACRE,MARECHAL THAUMATURGO,CICLOMOTOR,PASSAGEIRO,0,1
ACRE,MARECHAL THAUMATURGO,MOTOCICLETA,CARGA,0,1
ACRE,MARECHAL THAUMATURGO,MOTOCICLETA,PASSAGEIRO,0,524
ACRE,MARECHAL THAUMATURGO,MOTONETA,PASSAGEIRO,0,111
ACRE,MARECHAL THAUMATURGO,ONIBUS,PASSAGEIRO,0,2
ACRE,MARECHAL THAUMATURGO,ONIBUS,PASSAGEIRO,2,5
ACRE,MARECHAL THAUMATURGO,TRICICLO,CARGA,0,1
ACRE,MARECHAL THAUMATURGO,TRICICLO,PASSAGEIRO,2,1
ACRE,MARECHAL THAUMATURGO,UTILITARIO,MISTO,2,1
ACRE,PLACIDO DE CASTRO,AUTOMOVEL,MISTO,0,2
ACRE,PLACIDO DE CASTRO,AUTOMOVEL,PASSAGEIRO,0,1192
ACRE,PLACIDO DE CASTRO,AUTOMOVEL,PASSAGEIRO,2,585
ACRE,PLACIDO DE CASTRO,CAMINHAO,CARGA,0,79
ACRE,PLACIDO DE CASTRO,CAMINHAO,CARGA,1,1
ACRE,PLACIDO DE CASTRO,CAMINHAO,CARGA,2,48
ACRE,PLACIDO DE CASTRO,CAMINHAO,CARGA,3,42
ACRE,PLACIDO DE CASTRO,CAMINHAO,CARGA,4,1
ACRE,PLACIDO DE CASTRO,CAMINHAO,ESPECIAL,2,2
ACRE,PLACIDO DE CASTRO,CAMINHAO TRATOR,TRACAO,0,2
ACRE,PLACIDO DE CASTRO,CAMINHAO TRATOR,TRACAO,2,2
ACRE,PLACIDO DE CASTRO,CAMINHAO TRATOR,TRACAO,3,13
ACRE,PLACIDO DE CASTRO,CAMINHONETE,CARGA,0,162
ACRE,PLACIDO DE CASTRO,CAMINHONETE,CARGA,2,79
ACRE,PLACIDO DE CASTRO,CAMINHONETE,ESPECIAL,0,161
ACRE,PLACIDO DE CASTRO,CAMINHONETE,ESPECIAL,2,263
ACRE,PLACIDO DE CASTRO,CAMIONETA,CARGA,0,28
ACRE,PLACIDO DE CASTRO,CAMIONETA,CARGA,2,1
ACRE,PLACIDO DE CASTRO,CAMIONETA,MISTO,0,29
ACRE,PLACIDO DE CASTRO,CAMIONETA,MISTO,2,33
ACRE,PLACIDO DE CASTRO,CICLOMOTOR,PASSAGEIRO,0,12
ACRE,PLACIDO DE CASTRO,MICROONIBUS,PASSAGEIRO,0,2
ACRE,PLACIDO DE CASTRO,MICROONIBUS,PASSAGEIRO,2,8
ACRE,PLACIDO DE CASTRO,MOTOCICLETA,CARGA,0,9
ACRE,PLACIDO DE CASTRO,MOTOCICLETA,PASSAGEIRO,0,3122
ACRE,PLACIDO DE CASTRO,MOTOCICLETA,PASSAGEIRO,2,2
ACRE,PLACIDO DE CASTRO,MOTONETA,PASSAGEIRO,0,609
ACRE,PLACIDO DE CASTRO,MOTOR-CASA,ESPECIAL,2,1
ACRE,PLACIDO DE CASTRO,ONIBUS,PASSAGEIRO,0,12
ACRE,PLACIDO DE CASTRO,ONIBUS,PASSAGEIRO,2,15
ACRE,PLACIDO DE CASTRO,REBOQUE,CARGA,0,10
ACRE,PLACIDO DE CASTRO,REBOQUE,CARGA,1,100
ACRE,PLACIDO DE CASTRO,REBOQUE,CARGA,2,9
ACRE,PLACIDO DE CASTRO,REBOQUE,CARGA,3,3
ACRE,PLACIDO DE CASTRO,REBOQUE,ESPECIAL,2,5
ACRE,PLACIDO DE CASTRO,REBOQUE,PASSAGEIRO,0,1
ACRE,PLACIDO DE CASTRO,SEMI-REBOQUE,CARGA,0,3
ACRE,PLACIDO DE CASTRO,SEMI-REBOQUE,CARGA,1,5
ACRE,PLACIDO DE CASTRO,SEMI-REBOQUE,CARGA,2,15
ACRE,PLACIDO DE CASTRO,SEMI-REBOQUE,CARGA,3,7
ACRE,PLACIDO DE CASTRO,SEMI-REBOQUE,CARGA,4,1
ACRE,PLACIDO DE CASTRO,SEMI-REBOQUE,ESPECIAL,2,1
ACRE,PLACIDO DE CASTRO,SIDE-CAR,CARGA,0,1
ACRE,PLACIDO DE CASTRO,SIDE-CAR,CARGA,1,1
ACRE,PLACIDO DE CASTRO,Sem Informação,Sem Informação,0,4
ACRE,PLACIDO DE CASTRO,TRICICLO,CARGA,0,6
ACRE,PLACIDO DE CASTRO,UTILITARIO,MISTO,0,4
ACRE,PLACIDO DE CASTRO,UTILITARIO,MISTO,2,16
ACRE,PORTO ACRE,AUTOMOVEL,MISTO,0,1
ACRE,PORTO ACRE,AUTOMOVEL,MISTO,2,2
ACRE,PORTO ACRE,AUTOMOVEL,PASSAGEIRO,0,857
ACRE,PORTO ACRE,AUTOMOVEL,PASSAGEIRO,2,395
ACRE,PORTO ACRE,CAMINHAO,CARGA,0,86
ACRE,PORTO ACRE,CAMINHAO,CARGA,2,56
ACRE,PORTO ACRE,CAMINHAO,CARGA,3,36
ACRE,PORTO ACRE,CAMINHAO,ESPECIAL,2,1
ACRE,PORTO ACRE,CAMINHAO TRATOR,TRACAO,0,1
ACRE,PORTO ACRE,CAMINHAO TRATOR,TRACAO,3,6
ACRE,PORTO ACRE,CAMINHONETE,CARGA,0,195
ACRE,PORTO ACRE,CAMINHONETE,CARGA,2,94
ACRE,PORTO ACRE,CAMINHONETE,ESPECIAL,0,142
ACRE,PORTO ACRE,CAMINHONETE,ESPECIAL,2,282
ACRE,PORTO ACRE,CAMIONETA,CARGA,0,15
ACRE,PORTO ACRE,CAMIONETA,ESPECIAL,2,2
ACRE,PORTO ACRE,CAMIONETA,MISTO,0,21
ACRE,PORTO ACRE,CAMIONETA,MISTO,2,19
ACRE,PORTO ACRE,CAMIONETA,PASSAGEIRO,0,2
ACRE,PORTO ACRE,CAMIONETA,PASSAGEIRO,2,2
ACRE,PORTO ACRE,CICLOMOTOR,PASSAGEIRO,0,13
ACRE,PORTO ACRE,MICROONIBUS,PASSAGEIRO,0,4
ACRE,PORTO ACRE,MICROONIBUS,PASSAGEIRO,2,3
ACRE,PORTO ACRE,MOTOCICLETA,CARGA,0,10
ACRE,PORTO ACRE,MOTOCICLETA,PASSAGEIRO,0,3182
ACRE,PORTO ACRE,MOTONETA,PASSAGEIRO,0,251
ACRE,PORTO ACRE,MOTOR-CASA,ESPECIAL,0,1
ACRE,PORTO ACRE,MOTOR-CASA,ESPECIAL,2,1
ACRE,PORTO ACRE,ONIBUS,PASSAGEIRO,0,31
ACRE,PORTO ACRE,ONIBUS,PASSAGEIRO,2,15
ACRE,PORTO ACRE,REBOQUE,CARGA,0,5
ACRE,PORTO ACRE,REBOQUE,CARGA,1,60
ACRE,PORTO ACRE,REBOQUE,CARGA,2,6
ACRE,PORTO ACRE,REBOQUE,CARGA,3,3
ACRE,PORTO ACRE,REBOQUE,CARGA,4,1
ACRE,PORTO ACRE,SEMI-REBOQUE,CARGA,0,4
ACRE,PORTO ACRE,SEMI-REBOQUE,CARGA,2,1
ACRE,PORTO ACRE,SEMI-REBOQUE,CARGA,3,8
ACRE,PORTO ACRE,Sem Informação,Sem Informação,0,5
ACRE,PORTO ACRE,TRICICLO,CARGA,2,1
ACRE,PORTO ACRE,UTILITARIO,MISTO,0,4
ACRE,PORTO ACRE,UTILITARIO,MISTO,2,3
ACRE,PORTO WALTER,AUTOMOVEL,PASSAGEIRO,0,6
ACRE,PORTO WALTER,AUTOMOVEL,PASSAGEIRO,2,11
ACRE,PORTO WALTER,CAMINHAO,CARGA,0,3
ACRE,PORTO WALTER,CAMINHAO,CARGA,2,7
ACRE,PORTO WALTER,CAMINHAO,CARGA,3,2
ACRE,PORTO WALTER,CAMINHONETE,CARGA,0,4
ACRE,PORTO WALTER,CAMINHONETE,CARGA,2,24
ACRE,PORTO WALTER,CAMINHONETE,ESPECIAL,0,4
ACRE,PORTO WALTER,CAMINHONETE,ESPECIAL,2,24
ACRE,PORTO WALTER,CAMIONETA,CARGA,0,1
ACRE,PORTO WALTER,CICLOMOTOR,PASSAGEIRO,0,1
ACRE,PORTO WALTER,MICROONIBUS,PASSAGEIRO,2,1
ACRE,PORTO WALTER,MOTOCICLETA,CARGA,0,2
ACRE,PORTO WALTER,MOTOCICLETA,PASSAGEIRO,0,471
ACRE,PORTO WALTER,MOTONETA,PASSAGEIRO,0,109
ACRE,PORTO WALTER,ONIBUS,PASSAGEIRO,0,1
ACRE,PORTO WALTER,ONIBUS,PASSAGEIRO,2,5
ACRE,PORTO WALTER,UTILITARIO,MISTO,2,2
ACRE,RIO BRANCO,AUTOMOVEL,CARGA,0,9
ACRE,RIO BRANCO,AUTOMOVEL,CARGA,2,1
ACRE,RIO BRANCO,AUTOMOVEL,COLECAO,0,23
ACRE,RIO BRANCO,AUTOMOVEL,ESPECIAL,0,1
ACRE,RIO BRANCO,AUTOMOVEL,MISTO,0,106
ACRE,RIO BRANCO,AUTOMOVEL,MISTO,2,16
ACRE,RIO BRANCO,AUTOMOVEL,PASSAGEIRO,0,49713
ACRE,RIO BRANCO,AUTOMOVEL,PASSAGEIRO,1,1
ACRE,RIO BRANCO,AUTOMOVEL,PASSAGEIRO,2,30764
ACRE,RIO BRANCO,CAMINHAO,CARGA,0,1863
ACRE,RIO BRANCO,CAMINHAO,CARGA,1,5
ACRE,RIO BRANCO,CAMINHAO,CARGA,2,1443
ACRE,RIO BRANCO,CAMINHAO,CARGA,3,1163
ACRE,RIO BRANCO,CAMINHAO,CARGA,4,64
ACRE,RIO BRANCO,CAMINHAO,ESPECIAL,0,28
ACRE,RIO BRANCO,CAMINHAO,ESPECIAL,2,184
ACRE,RIO BRANCO,CAMINHAO,ESPECIAL,3,4
ACRE,RIO BRANCO,CAMINHAO,MISTO,0,1
ACRE,RIO BRANCO,CAMINHAO,PASSAGEIRO,2,11
ACRE,RIO BRANCO,CAMINHAO TRATOR,CARGA,0,5
ACRE,RIO BRANCO,CAMINHAO TRATOR,CARGA,2,6
ACRE,RIO BRANCO,CAMINHAO TRATOR,CARGA,3,3
ACRE,RIO BRANCO,CAMINHAO TRATOR,TRACAO,0,86
ACRE,RIO BRANCO,CAMINHAO TRATOR,TRACAO,2,55
ACRE,RIO BRANCO,CAMINHAO TRATOR,TRACAO,3,590
ACRE,RIO BRANCO,CAMINHAO TRATOR,TRACAO,4,1
ACRE,RIO BRANCO,CAMINHONETE,CARGA,0,4499
ACRE,RIO BRANCO,CAMINHONETE,CARGA,1,1
ACRE,RIO BRANCO,CAMINHONETE,CARGA,2,3072
ACRE,RIO BRANCO,CAMINHONETE,COLECAO,0,4
ACRE,RIO BRANCO,CAMINHONETE,ESPECIAL,0,3778
ACRE,RIO BRANCO,CAMINHONETE,ESPECIAL,2,9353
ACRE,RIO BRANCO,CAMINHONETE,ESPECIAL,5,1
ACRE,RIO BRANCO,CAMINHONETE,MISTO,0,2
ACRE,RIO BRANCO,CAMINHONETE,MISTO,2,5
ACRE,RIO BRANCO,CAMINHONETE,PASSAGEIRO,0,4
ACRE,RIO BRANCO,CAMINHONETE,PASSAGEIRO,2,4
ACRE,RIO BRANCO,CAMIONETA,CARGA,0,1352
ACRE,RIO BRANCO,CAMIONETA,CARGA,2,164
ACRE,RIO BRANCO,CAMIONETA,ESPECIAL,0,10
ACRE,RIO BRANCO,CAMIONETA,ESPECIAL,2,8
ACRE,RIO BRANCO,CAMIONETA,MISTO,0,1748
ACRE,RIO BRANCO,CAMIONETA,MISTO,2,2591
ACRE,RIO BRANCO,CAMIONETA,MISTO,3,1
ACRE,RIO BRANCO,CAMIONETA,PASSAGEIRO,0,90
ACRE,RIO BRANCO,CAMIONETA,PASSAGEIRO,2,17
ACRE,RIO BRANCO,CAMIONETA,Sem Informação,0,1
ACRE,RIO BRANCO,CICLOMOTOR,PASSAGEIRO,0,974
ACRE,RIO BRANCO,CICLOMOTOR,PASSAGEIRO,2,9
ACRE,RIO BRANCO,MICROONIBUS,CARGA,2,1
ACRE,RIO BRANCO,MICROONIBUS,PASSAGEIRO,0,95
ACRE,RIO BRANCO,MICROONIBUS,PASSAGEIRO,2,311
ACRE,RIO BRANCO,MOTOCICLETA,CARGA,0,736
ACRE,RIO BRANCO,MOTOCICLETA,COLECAO,0,2
ACRE,RIO BRANCO,MOTOCICLETA,PASSAGEIRO,0,93948
ACRE,RIO BRANCO,MOTOCICLETA,PASSAGEIRO,2,152
ACRE,RIO BRANCO,MOTONETA,PASSAGEIRO,0,20357
ACRE,RIO BRANCO,MOTONETA,PASSAGEIRO,2,28
ACRE,RIO BRANCO,MOTOR-CASA,ESPECIAL,0,13
ACRE,RIO BRANCO,MOTOR-CASA,ESPECIAL,2,28
ACRE,RIO BRANCO,MOTOR-CASA,ESPECIAL,3,2
ACRE,RIO BRANCO,ONIBUS,ESPECIAL,2,1
ACRE,RIO BRANCO,ONIBUS,PASSAGEIRO,0,362
ACRE,RIO BRANCO,ONIBUS,PASSAGEIRO,2,628
ACRE,RIO BRANCO,ONIBUS,PASSAGEIRO,3,5
ACRE,RIO BRANCO,ONIBUS,PASSAGEIRO,4,3
ACRE,RIO BRANCO,REBOQUE,CARGA,0,764
ACRE,RIO BRANCO,REBOQUE,CARGA,1,3445
ACRE,RIO BRANCO,REBOQUE,CARGA,2,453
ACRE,RIO BRANCO,REBOQUE,CARGA,3,49
ACRE,RIO BRANCO,REBOQUE,CARGA,4,32
ACRE,RIO BRANCO,REBOQUE,ESPECIAL,0,29
ACRE,RIO BRANCO,REBOQUE,ESPECIAL,1,15
ACRE,RIO BRANCO,REBOQUE,ESPECIAL,2,96
ACRE,RIO BRANCO,REBOQUE,ESPECIAL,3,2
ACRE,RIO BRANCO,REBOQUE,PASSAGEIRO,1,2
ACRE,RIO BRANCO,SEMI-REBOQUE,CARGA,0,254
ACRE,RIO BRANCO,SEMI-REBOQUE,CARGA,1,177
ACRE,RIO BRANCO,SEMI-REBOQUE,CARGA,2,307
ACRE,RIO BRANCO,SEMI-REBOQUE,CARGA,3,542
ACRE,RIO BRANCO,SEMI-REBOQUE,CARGA,4,58
ACRE,RIO BRANCO,SEMI-REBOQUE,CARGA,11,1
ACRE,RIO BRANCO,SEMI-REBOQUE,ESPECIAL,0,2
ACRE,RIO BRANCO,SEMI-REBOQUE,ESPECIAL,2,27
ACRE,RIO BRANCO,SEMI-REBOQUE,MISTO,3,1
ACRE,RIO BRANCO,SIDE-CAR,CARGA,0,4
ACRE,RIO BRANCO,SIDE-CAR,CARGA,1,23
ACRE,RIO BRANCO,Sem Informação,Sem Informação,0,310
ACRE,RIO BRANCO,TRATOR DE RODAS,TRACAO,0,3
ACRE,RIO BRANCO,TRICICLO,CARGA,0,92
ACRE,RIO BRANCO,TRICICLO,CARGA,2,39
ACRE,RIO BRANCO,TRICICLO,PASSAGEIRO,0,10
ACRE,RIO BRANCO,TRICICLO,PASSAGEIRO,2,8
ACRE,RIO BRANCO,UTILITARIO,ESPECIAL,2,1
ACRE,RIO BRANCO,UTILITARIO,MISTO,0,547
ACRE,RIO BRANCO,UTILITARIO,MISTO,2,1507
ACRE,RIO BRANCO,UTILITARIO,MISTO,20,1
ACRE,RODRIGUES ALVES,AUTOMOVEL,PASSAGEIRO,0,190
ACRE,RODRIGUES ALVES,AUTOMOVEL,PASSAGEIRO,2,140
ACRE,RODRIGUES ALVES,CAMINHAO,CARGA,0,11
ACRE,RODRIGUES ALVES,CAMINHAO,CARGA,2,17
ACRE,RODRIGUES ALVES,CAMINHAO,CARGA,3,9
ACRE,RODRIGUES ALVES,CAMINHAO,ESPECIAL,2,1
ACRE,RODRIGUES ALVES,CAMINHAO TRATOR,TRACAO,3,1
ACRE,RODRIGUES ALVES,CAMINHONETE,CARGA,0,40
ACRE,RODRIGUES ALVES,CAMINHONETE,CARGA,2,42
ACRE,RODRIGUES ALVES,CAMINHONETE,ESPECIAL,0,36
ACRE,RODRIGUES ALVES,CAMINHONETE,ESPECIAL,2,83
ACRE,RODRIGUES ALVES,CAMIONETA,CARGA,0,1
ACRE,RODRIGUES ALVES,CAMIONETA,CARGA,2,1
ACRE,RODRIGUES ALVES,CAMIONETA,MISTO,0,8
ACRE,RODRIGUES ALVES,CAMIONETA,MISTO,2,9
ACRE,RODRIGUES ALVES,CICLOMOTOR,PASSAGEIRO,0,2
ACRE,RODRIGUES ALVES,MICROONIBUS,PASSAGEIRO,2,4
ACRE,RODRIGUES ALVES,MOTOCICLETA,CARGA,0,1
ACRE,RODRIGUES ALVES,MOTOCICLETA,PASSAGEIRO,0,1744
ACRE,RODRIGUES ALVES,MOTONETA,PASSAGEIRO,0,520
ACRE,RODRIGUES ALVES,ONIBUS,PASSAGEIRO,2,14
ACRE,RODRIGUES ALVES,REBOQUE,CARGA,1,3
ACRE,RODRIGUES ALVES,UTILITARIO,MISTO,0,1
ACRE,RODRIGUES ALVES,UTILITARIO,MISTO,2,9
ACRE,SANTA ROSA DO PURUS,AUTOMOVEL,PASSAGEIRO,0,13
ACRE,SANTA ROSA DO PURUS,AUTOMOVEL,PASSAGEIRO,2,8
ACRE,SANTA ROSA DO PURUS,CAMINHAO,CARGA,0,2
ACRE,SANTA ROSA DO PURUS,CAMINHAO,CARGA,2,1
ACRE,SANTA ROSA DO PURUS,CAMINHAO,CARGA,3,4
ACRE,SANTA ROSA DO PURUS,CAMINHONETE,CARGA,0,2
ACRE,SANTA ROSA DO PURUS,CAMINHONETE,CARGA,2,6
ACRE,SANTA ROSA DO PURUS,CAMINHONETE,ESPECIAL,0,9
ACRE,SANTA ROSA DO PURUS,CAMINHONETE,ESPECIAL,2,19
ACRE,SANTA ROSA DO PURUS,CAMIONETA,CARGA,0,1
ACRE,SANTA ROSA DO PURUS,CAMIONETA,MISTO,2,2
ACRE,SANTA ROSA DO PURUS,MOTOCICLETA,CARGA,0,1
ACRE,SANTA ROSA DO PURUS,MOTOCICLETA,PASSAGEIRO,0,227
ACRE,SANTA ROSA DO PURUS,MOTONETA,PASSAGEIRO,0,37
ACRE,SANTA ROSA DO PURUS,ONIBUS,PASSAGEIRO,2,3
ACRE,SANTA ROSA DO PURUS,REBOQUE,CARGA,0,1
ACRE,SANTA ROSA DO PURUS,REBOQUE,CARGA,1,2
ACRE,SANTA ROSA DO PURUS,REBOQUE,CARGA,2,2
ACRE,SENA MADUREIRA,AUTOMOVEL,MISTO,0,3
ACRE,SENA MADUREIRA,AUTOMOVEL,PASSAGEIRO,0,1343
ACRE,SENA MADUREIRA,AUTOMOVEL,PASSAGEIRO,2,830
ACRE,SENA MADUREIRA,CAMINHAO,CARGA,0,49
ACRE,SENA MADUREIRA,CAMINHAO,CARGA,2,52
ACRE,SENA MADUREIRA,CAMINHAO,CARGA,3,51
ACRE,SENA MADUREIRA,CAMINHAO,ESPECIAL,2,4
ACRE,SENA MADUREIRA,CAMINHAO TRATOR,TRACAO,0,2
ACRE,SENA MADUREIRA,CAMINHAO TRATOR,TRACAO,3,19
ACRE,SENA MADUREIRA,CAMINHONETE,CARGA,0,300
ACRE,SENA MADUREIRA,CAMINHONETE,CARGA,2,266
ACRE,SENA MADUREIRA,CAMINHONETE,ESPECIAL,0,208
ACRE,SENA MADUREIRA,CAMINHONETE,ESPECIAL,2,588
ACRE,SENA MADUREIRA,CAMIONETA,CARGA,0,34
ACRE,SENA MADUREIRA,CAMIONETA,CARGA,2,8
ACRE,SENA MADUREIRA,CAMIONETA,MISTO,0,34
ACRE,SENA MADUREIRA,CAMIONETA,MISTO,2,81
ACRE,SENA MADUREIRA,CICLOMOTOR,PASSAGEIRO,0,42
ACRE,SENA MADUREIRA,MICROONIBUS,PASSAGEIRO,0,1
ACRE,SENA MADUREIRA,MICROONIBUS,PASSAGEIRO,2,4
ACRE,SENA MADUREIRA,MOTOCICLETA,CARGA,0,24
ACRE,SENA MADUREIRA,MOTOCICLETA,CARGA,2,1
ACRE,SENA MADUREIRA,MOTOCICLETA,PASSAGEIRO,0,7087
ACRE,SENA MADUREIRA,MOTONETA,PASSAGEIRO,0,2482
ACRE,SENA MADUREIRA,MOTOR-CASA,ESPECIAL,3,1
ACRE,SENA MADUREIRA,ONIBUS,PASSAGEIRO,0,2
ACRE,SENA MADUREIRA,ONIBUS,PASSAGEIRO,2,9
ACRE,SENA MADUREIRA,REBOQUE,CARGA,0,10
ACRE,SENA MADUREIRA,REBOQUE,CARGA,1,103
ACRE,SENA MADUREIRA,REBOQUE,CARGA,2,16
ACRE,SENA MADUREIRA,REBOQUE,CARGA,3,3
ACRE,SENA MADUREIRA,REBOQUE,CARGA,4,4
ACRE,SENA MADUREIRA,REBOQUE,ESPECIAL,0,2
ACRE,SENA MADUREIRA,SEMI-REBOQUE,CARGA,0,4
ACRE,SENA MADUREIRA,SEMI-REBOQUE,CARGA,1,5
ACRE,SENA MADUREIRA,SEMI-REBOQUE,CARGA,2,15
ACRE,SENA MADUREIRA,SEMI-REBOQUE,CARGA,3,8
ACRE,SENA MADUREIRA,SEMI-REBOQUE,CARGA,4,1
ACRE,SENA MADUREIRA,SEMI-REBOQUE,ESPECIAL,2,2
ACRE,SENA MADUREIRA,Sem Informação,Sem Informação,0,2
ACRE,SENA MADUREIRA,TRICICLO,CARGA,0,2
ACRE,SENA MADUREIRA,UTILITARIO,MISTO,0,7
ACRE,SENA MADUREIRA,UTILITARIO,MISTO,2,53
ACRE,SENADOR GUIOMARD,AUTOMOVEL,COLECAO,0,1
ACRE,SENADOR GUIOMARD,AUTOMOVEL,MISTO,0,5
ACRE,SENADOR GUIOMARD,AUTOMOVEL,MISTO,2,1
ACRE,SENADOR GUIOMARD,AUTOMOVEL,PASSAGEIRO,0,1768
ACRE,SENADOR GUIOMARD,AUTOMOVEL,PASSAGEIRO,2,1094
ACRE,SENADOR GUIOMARD,AUTOMOVEL,PASSAGEIRO,3,1
ACRE,SENADOR GUIOMARD,CAMINHAO,CARGA,0,160
ACRE,SENADOR GUIOMARD,CAMINHAO,CARGA,1,1
ACRE,SENADOR GUIOMARD,CAMINHAO,CARGA,2,99
ACRE,SENADOR GUIOMARD,CAMINHAO,CARGA,3,90
ACRE,SENADOR GUIOMARD,CAMINHAO,CARGA,4,5
ACRE,SENADOR GUIOMARD,CAMINHAO,ESPECIAL,2,3
ACRE,SENADOR GUIOMARD,CAMINHAO,ESPECIAL,3,1
ACRE,SENADOR GUIOMARD,CAMINHAO,TRACAO,3,1
ACRE,SENADOR GUIOMARD,CAMINHAO TRATOR,TRACAO,0,4
ACRE,SENADOR GUIOMARD,CAMINHAO TRATOR,TRACAO,2,5
ACRE,SENADOR GUIOMARD,CAMINHAO TRATOR,TRACAO,3,71
ACRE,SENADOR GUIOMARD,CAMINHONETE,CARGA,0,240
ACRE,SENADOR GUIOMARD,CAMINHONETE,CARGA,2,135
ACRE,SENADOR GUIOMARD,CAMINHONETE,CARGA,22,1
ACRE,SENADOR GUIOMARD,CAMINHONETE,ESPECIAL,0,207
ACRE,SENADOR GUIOMARD,CAMINHONETE,ESPECIAL,2,370
ACRE,SENADOR GUIOMARD,CAMIONETA,CARGA,0,46
ACRE,SENADOR GUIOMARD,CAMIONETA,CARGA,2,1
ACRE,SENADOR GUIOMARD,CAMIONETA,ESPECIAL,0,1
ACRE,SENADOR GUIOMARD,CAMIONETA,MISTO,0,44
ACRE,SENADOR GUIOMARD,CAMIONETA,MISTO,2,57
ACRE,SENADOR GUIOMARD,CAMIONETA,PASSAGEIRO,0,1
ACRE,SENADOR GUIOMARD,CICLOMOTOR,PASSAGEIRO,0,41
ACRE,SENADOR GUIOMARD,MICROONIBUS,PASSAGEIRO,0,7
ACRE,SENADOR GUIOMARD,MICROONIBUS,PASSAGEIRO,2,7
ACRE,SENADOR GUIOMARD,MOTOCICLETA,CARGA,0,14
ACRE,SENADOR GUIOMARD,MOTOCICLETA,PASSAGEIRO,0,3940
ACRE,SENADOR GUIOMARD,MOTOCICLETA,PASSAGEIRO,2,5
ACRE,SENADOR GUIOMARD,MOTONETA,PASSAGEIRO,0,751
ACRE,SENADOR GUIOMARD,ONIBUS,PASSAGEIRO,0,26
ACRE,SENADOR GUIOMARD,ONIBUS,PASSAGEIRO,2,18
ACRE,SENADOR GUIOMARD,REBOQUE,CARGA,0,26
