state,municipality,vehicle_type,vehicle_species,axles,vehicle_count,vehicle_class
PARANA,FAROL,CAMINHAO TRATOR,TRACAO,0,8,PESADO
PARANA,FAROL,CAMINHAO TRATOR,TRACAO,2,1,PESADO
PARANA,FAROL,CAMINHAO TRATOR,TRACAO,3,36,PESADO
PARANA,FAROL,CAMINHONETE,CARGA,0,172,CARRO
PARANA,FAROL,CAMINHONETE,CARGA,2,26,CARRO
PARANA,FAROL,CAMINHONETE,ESPECIAL,0,86,CARRO
PARANA,FAROL,CAMINHONETE,ESPECIAL,2,52,CARRO
PARANA,FAROL,CAMIONETA,CARGA,0,12,CARRO
PARANA,FAROL,CAMIONETA,MISTO,0,25,CARRO
PARANA,FAROL,CAMIONETA,MISTO,2,3,CARRO
PARANA,FAROL,MICROONIBUS,PASSAGEIRO,0,4,PESADO
PARANA,FAROL,MICROONIBUS,PASSAGEIRO,2,2,PESADO
PARANA,FAROL,MOTOCICLETA,CARGA,0,1,MOTO
PARANA,FAROL,MOTOCICLETA,PASSAGEIRO,0,464,MOTO
PARANA,FAROL,MOTONETA,PASSAGEIRO,0,71,MOTO
PARANA,FAROL,ONIBUS,PASSAGEIRO,0,24,PESADO
PARANA,FAROL,ONIBUS,PASSAGEIRO,2,1,PESADO
PARANA,FAROL,ONIBUS,PASSAGEIRO,3,1,PESADO
PARANA,FAROL,REBOQUE,CARGA,0,17,IMPLEMENTO
PARANA,FAROL,REBOQUE,CARGA,1,9,IMPLEMENTO
PARANA,FAROL,REBOQUE,CARGA,2,4,IMPLEMENTO
PARANA,FAROL,REBOQUE,CARGA,3,1,IMPLEMENTO
PARANA,FAROL,REBOQUE,ESPECIAL,0,1,IMPLEMENTO
PARANA,FAROL,REBOQUE,ESPECIAL,2,10,IMPLEMENTO
PARANA,FAROL,SEMI-REBOQUE,CARGA,0,13,IMPLEMENTO
PARANA,FAROL,SEMI-REBOQUE,CARGA,2,63,IMPLEMENTO
PARANA,FAROL,SEMI-REBOQUE,CARGA,3,18,IMPLEMENTO
PARANA,FAROL,SEMI-REBOQUE,ESPECIAL,2,1,IMPLEMENTO
PARANA,FAROL,Sem Informação,Sem Informação,0,1,NAO_CLASSIFICADO
PARANA,FAROL,TRATOR DE RODAS,TRACAO,0,1,PESADO
PARANA,FAROL,TRICICLO,CARGA,0,1,MOTO
PARANA,FAROL,UTILITARIO,MISTO,0,7,CARRO
PARANA,FAROL,UTILITARIO,MISTO,2,3,CARRO
PARANA,FAXINAL,AUTOMOVEL,COLECAO,0,6,CARRO
PARANA,FAXINAL,AUTOMOVEL,MISTO,0,49,CARRO
PARANA,FAXINAL,AUTOMOVEL,MISTO,2,2,CARRO
PARANA,FAXINAL,AUTOMOVEL,PASSAGEIRO,0,6971,CARRO
PARANA,FAXINAL,AUTOMOVEL,PASSAGEIRO,2,236,CARRO
PARANA,FAXINAL,CAMINHAO,CARGA,0,389,PESADO
PARANA,FAXINAL,CAMINHAO,CARGA,2,16,PESADO
PARANA,FAXINAL,CAMINHAO,CARGA,3,192,PESADO
PARANA,FAXINAL,CAMINHAO,CARGA,4,11,PESADO
PARANA,FAXINAL,CAMINHAO,ESPECIAL,0,9,PESADO
PARANA,FAXINAL,CAMINHAO,ESPECIAL,2,10,PESADO
PARANA,FAXINAL,CAMINHAO TRATOR,TRACAO,0,22,PESADO
PARANA,FAXINAL,CAMINHAO TRATOR,TRACAO,2,3,PESADO
PARANA,FAXINAL,CAMINHAO TRATOR,TRACAO,3,108,PESADO
PARANA,FAXINAL,CAMINHONETE,CARGA,0,859,CARRO
PARANA,FAXINAL,CAMINHONETE,CARGA,2,126,CARRO
PARANA,FAXINAL,CAMINHONETE,COLECAO,0,2,CARRO
PARANA,FAXINAL,CAMINHONETE,ESPECIAL,0,529,CARRO
PARANA,FAXINAL,CAMINHONETE,ESPECIAL,2,185,CARRO
PARANA,FAXINAL,CAMINHONETE,MISTO,0,2,CARRO
PARANA,FAXINAL,CAMIONETA,CARGA,0,86,CARRO
PARANA,FAXINAL,CAMIONETA,CARGA,2,5,CARRO
PARANA,FAXINAL,CAMIONETA,ESPECIAL,0,1,CARRO
PARANA,FAXINAL,CAMIONETA,MISTO,0,297,CARRO
PARANA,FAXINAL,CAMIONETA,MISTO,2,50,CARRO
PARANA,FAXINAL,CAMIONETA,PASSAGEIRO,0,12,CARRO
PARANA,FAXINAL,CAMIONETA,Sem Informação,0,1,CARRO
PARANA,FAXINAL,CICLOMOTOR,PASSAGEIRO,0,22,MOTO
PARANA,FAXINAL,MICROONIBUS,PASSAGEIRO,0,40,PESADO
PARANA,FAXINAL,MICROONIBUS,PASSAGEIRO,2,7,PESADO
PARANA,FAXINAL,MOTOCICLETA,CARGA,0,12,MOTO
PARANA,FAXINAL,MOTOCICLETA,COLECAO,0,1,MOTO
PARANA,FAXINAL,MOTOCICLETA,PASSAGEIRO,0,2597,MOTO
PARANA,FAXINAL,MOTONETA,CARGA,0,1,MOTO
PARANA,FAXINAL,MOTONETA,COLECAO,0,1,MOTO
PARANA,FAXINAL,MOTONETA,PASSAGEIRO,0,443,MOTO
PARANA,FAXINAL,MOTONETA,PASSAGEIRO,2,2,MOTO
PARANA,FAXINAL,MOTOR-CASA,ESPECIAL,0,3,PESADO
PARANA,FAXINAL,ONIBUS,ESPECIAL,0,1,PESADO
PARANA,FAXINAL,ONIBUS,PASSAGEIRO,0,46,PESADO
PARANA,FAXINAL,ONIBUS,PASSAGEIRO,2,8,PESADO
PARANA,FAXINAL,ONIBUS,PASSAGEIRO,3,5,PESADO
PARANA,FAXINAL,REBOQUE,CARGA,0,112,IMPLEMENTO
PARANA,FAXINAL,REBOQUE,CARGA,1,53,IMPLEMENTO
PARANA,FAXINAL,REBOQUE,CARGA,2,19,IMPLEMENTO
PARANA,FAXINAL,REBOQUE,CARGA,3,2,IMPLEMENTO
PARANA,FAXINAL,REBOQUE,ESPECIAL,0,3,IMPLEMENTO
PARANA,FAXINAL,REBOQUE,ESPECIAL,1,2,IMPLEMENTO
PARANA,FAXINAL,REBOQUE,ESPECIAL,2,15,IMPLEMENTO
PARANA,FAXINAL,SEMI-REBOQUE,CARGA,0,24,IMPLEMENTO
PARANA,FAXINAL,SEMI-REBOQUE,CARGA,2,107,IMPLEMENTO
PARANA,FAXINAL,SEMI-REBOQUE,CARGA,3,48,IMPLEMENTO
PARANA,FAXINAL,SEMI-REBOQUE,CARGA,4,6,IMPLEMENTO
PARANA,FAXINAL,SEMI-REBOQUE,ESPECIAL,2,7,IMPLEMENTO
PARANA,FAXINAL,SIDE-CAR,CARGA,0,1,MOTO
PARANA,FAXINAL,SIDE-CAR,CARGA,1,3,MOTO
PARANA,FAXINAL,Sem Informação,Sem Informação,0,48,NAO_CLASSIFICADO
PARANA,FAXINAL,TRICICLO,CARGA,0,2,MOTO
PARANA,FAXINAL,TRICICLO,PASSAGEIRO,0,3,MOTO
PARANA,FAXINAL,UTILITARIO,MISTO,0,113,CARRO
PARANA,FAXINAL,UTILITARIO,MISTO,2,46,CARRO
PARANA,FAZENDA RIO GRANDE,AUTOMOVEL,COLECAO,0,36,CARRO
PARANA,FAZENDA RIO GRANDE,AUTOMOVEL,COLECAO,2,4,CARRO
PARANA,FAZENDA RIO GRANDE,AUTOMOVEL,ESPECIAL,0,2,CARRO
PARANA,FAZENDA RIO GRANDE,AUTOMOVEL,MISTO,0,342,CARRO
PARANA,FAZENDA RIO GRANDE,AUTOMOVEL,MISTO,2,6,CARRO
PARANA,FAZENDA RIO GRANDE,AUTOMOVEL,PASSAGEIRO,0,49816,CARRO
PARANA,FAZENDA RIO GRANDE,AUTOMOVEL,PASSAGEIRO,2,3055,CARRO
PARANA,FAZENDA RIO GRANDE,CAMINHAO,CARGA,0,1012,PESADO
PARANA,FAZENDA RIO GRANDE,CAMINHAO,CARGA,2,155,PESADO
PARANA,FAZENDA RIO GRANDE,CAMINHAO,CARGA,3,555,PESADO
PARANA,FAZENDA RIO GRANDE,CAMINHAO,CARGA,4,76,PESADO
PARANA,FAZENDA RIO GRANDE,CAMINHAO,ESPECIAL,0,39,PESADO
PARANA,FAZENDA RIO GRANDE,CAMINHAO,ESPECIAL,2,37,PESADO
PARANA,FAZENDA RIO GRANDE,CAMINHAO,ESPECIAL,3,2,PESADO
PARANA,FAZENDA RIO GRANDE,CAMINHAO,ESPECIAL,4,2,PESADO
PARANA,FAZENDA RIO GRANDE,CAMINHAO,MISTO,0,1,PESADO
PARANA,FAZENDA RIO GRANDE,CAMINHAO TRATOR,TRACAO,0,326,PESADO
PARANA,FAZENDA RIO GRANDE,CAMINHAO TRATOR,TRACAO,2,218,PESADO
PARANA,FAZENDA RIO GRANDE,CAMINHAO TRATOR,TRACAO,3,477,PESADO
PARANA,FAZENDA RIO GRANDE,CAMINHAO TRATOR,TRACAO,4,2,PESADO
PARANA,FAZENDA RIO GRANDE,CAMINHONETE,CARGA,0,3192,CARRO
PARANA,FAZENDA RIO GRANDE,CAMINHONETE,CARGA,2,502,CARRO
PARANA,FAZENDA RIO GRANDE,CAMINHONETE,COLECAO,0,2,CARRO
PARANA,FAZENDA RIO GRANDE,CAMINHONETE,ESPECIAL,0,1530,CARRO
PARANA,FAZENDA RIO GRANDE,CAMINHONETE,ESPECIAL,2,550,CARRO
PARANA,FAZENDA RIO GRANDE,CAMINHONETE,MISTO,0,3,CARRO
PARANA,FAZENDA RIO GRANDE,CAMIONETA,CARGA,0,171,CARRO
PARANA,FAZENDA RIO GRANDE,CAMIONETA,CARGA,2,6,CARRO
PARANA,FAZENDA RIO GRANDE,CAMIONETA,COLECAO,0,1,CARRO
PARANA,FAZENDA RIO GRANDE,CAMIONETA,MISTO,0,2513,CARRO
PARANA,FAZENDA RIO GRANDE,CAMIONETA,MISTO,2,434,CARRO
PARANA,FAZENDA RIO GRANDE,CAMIONETA,PASSAGEIRO,0,19,CARRO
PARANA,FAZENDA RIO GRANDE,CAMIONETA,Sem Informação,0,2,CARRO
PARANA,FAZENDA RIO GRANDE,CICLOMOTOR,PASSAGEIRO,0,125,MOTO
PARANA,FAZENDA RIO GRANDE,MICROONIBUS,PASSAGEIRO,0,110,PESADO
PARANA,FAZENDA RIO GRANDE,MICROONIBUS,PASSAGEIRO,2,20,PESADO
PARANA,FAZENDA RIO GRANDE,MOTOCICLETA,CARGA,0,136,MOTO
PARANA,FAZENDA RIO GRANDE,MOTOCICLETA,COLECAO,0,1,MOTO
PARANA,FAZENDA RIO GRANDE,MOTOCICLETA,CORRIDA,0,2,MOTO
PARANA,FAZENDA RIO GRANDE,MOTOCICLETA,PASSAGEIRO,0,12622,MOTO
PARANA,FAZENDA RIO GRANDE,MOTOCICLETA,PASSAGEIRO,2,5,MOTO
PARANA,FAZENDA RIO GRANDE,MOTONETA,CARGA,0,2,MOTO
PARANA,FAZENDA RIO GRANDE,MOTONETA,PASSAGEIRO,0,1641,MOTO
PARANA,FAZENDA RIO GRANDE,MOTONETA,PASSAGEIRO,2,1,MOTO
PARANA,FAZENDA RIO GRANDE,MOTOR-CASA,ESPECIAL,0,20,PESADO
PARANA,FAZENDA RIO GRANDE,MOTOR-CASA,ESPECIAL,2,2,PESADO
PARANA,FAZENDA RIO GRANDE,ONIBUS,PASSAGEIRO,0,212,PESADO
PARANA,FAZENDA RIO GRANDE,ONIBUS,PASSAGEIRO,2,109,PESADO
PARANA,FAZENDA RIO GRANDE,ONIBUS,PASSAGEIRO,3,67,PESADO
PARANA,FAZENDA RIO GRANDE,ONIBUS,PASSAGEIRO,4,1,PESADO
PARANA,FAZENDA RIO GRANDE,REBOQUE,CARGA,0,993,IMPLEMENTO
PARANA,FAZENDA RIO GRANDE,REBOQUE,CARGA,1,427,IMPLEMENTO
PARANA,FAZENDA RIO GRANDE,REBOQUE,CARGA,2,79,IMPLEMENTO
PARANA,FAZENDA RIO GRANDE,REBOQUE,CARGA,3,17,IMPLEMENTO
PARANA,FAZENDA RIO GRANDE,REBOQUE,CARGA,4,7,IMPLEMENTO
PARANA,FAZENDA RIO GRANDE,REBOQUE,ESPECIAL,0,13,IMPLEMENTO
PARANA,FAZENDA RIO GRANDE,REBOQUE,ESPECIAL,1,16,IMPLEMENTO
PARANA,FAZENDA RIO GRANDE,REBOQUE,ESPECIAL,2,26,IMPLEMENTO
PARANA,FAZENDA RIO GRANDE,SEMI-REBOQUE,CARGA,0,82,IMPLEMENTO
PARANA,FAZENDA RIO GRANDE,SEMI-REBOQUE,CARGA,1,1,IMPLEMENTO
PARANA,FAZENDA RIO GRANDE,SEMI-REBOQUE,CARGA,2,230,IMPLEMENTO
PARANA,FAZENDA RIO GRANDE,SEMI-REBOQUE,CARGA,3,427,IMPLEMENTO
PARANA,FAZENDA RIO GRANDE,SEMI-REBOQUE,CARGA,4,67,IMPLEMENTO
PARANA,FAZENDA RIO GRANDE,SEMI-REBOQUE,CARGA,5,2,IMPLEMENTO
PARANA,FAZENDA RIO GRANDE,SEMI-REBOQUE,ESPECIAL,2,1,IMPLEMENTO
PARANA,FAZENDA RIO GRANDE,Sem Informação,Sem Informação,0,172,NAO_CLASSIFICADO
PARANA,FAZENDA RIO GRANDE,TRATOR DE RODAS,TRACAO,0,16,PESADO
PARANA,FAZENDA RIO GRANDE,TRATOR DE RODAS,TRACAO,2,1,PESADO
PARANA,FAZENDA RIO GRANDE,TRICICLO,CARGA,0,3,MOTO
PARANA,FAZENDA RIO GRANDE,TRICICLO,PASSAGEIRO,0,14,MOTO
PARANA,FAZENDA RIO GRANDE,UTILITARIO,MISTO,0,524,CARRO
PARANA,FAZENDA RIO GRANDE,UTILITARIO,MISTO,2,298,CARRO
PARANA,FENIX,AUTOMOVEL,MISTO,0,18,CARRO
PARANA,FENIX,AUTOMOVEL,PASSAGEIRO,0,1585,CARRO
PARANA,FENIX,AUTOMOVEL,PASSAGEIRO,2,69,CARRO
PARANA,FENIX,CAMINHAO,CARGA,0,64,PESADO
PARANA,FENIX,CAMINHAO,CARGA,2,8,PESADO
PARANA,FENIX,CAMINHAO,CARGA,3,71,PESADO
PARANA,FENIX,CAMINHAO,CARGA,4,4,PESADO
PARANA,FENIX,CAMINHAO,ESPECIAL,0,2,PESADO
PARANA,FENIX,CAMINHAO TRATOR,TRACAO,0,8,PESADO
PARANA,FENIX,CAMINHAO TRATOR,TRACAO,2,1,PESADO
PARANA,FENIX,CAMINHAO TRATOR,TRACAO,3,22,PESADO
PARANA,FENIX,CAMINHONETE,CARGA,0,175,CARRO
PARANA,FENIX,CAMINHONETE,CARGA,2,17,CARRO
PARANA,FENIX,CAMINHONETE,COLECAO,0,1,CARRO
PARANA,FENIX,CAMINHONETE,ESPECIAL,0,115,CARRO
PARANA,FENIX,CAMINHONETE,ESPECIAL,2,38,CARRO
PARANA,FENIX,CAMIONETA,CARGA,0,23,CARRO
PARANA,FENIX,CAMIONETA,ESPECIAL,0,1,CARRO
PARANA,FENIX,CAMIONETA,MISTO,0,38,CARRO
PARANA,FENIX,CAMIONETA,MISTO,2,6,CARRO
PARANA,FENIX,CICLOMOTOR,PASSAGEIRO,0,1,MOTO
PARANA,FENIX,MICROONIBUS,PASSAGEIRO,0,8,PESADO
PARANA,FENIX,MICROONIBUS,PASSAGEIRO,2,2,PESADO
PARANA,FENIX,MOTOCICLETA,CARGA,0,4,MOTO
PARANA,FENIX,MOTOCICLETA,PASSAGEIRO,0,702,MOTO
PARANA,FENIX,MOTONETA,PASSAGEIRO,0,133,MOTO
PARANA,FENIX,MOTONETA,PASSAGEIRO,2,1,MOTO
PARANA,FENIX,MOTOR-CASA,ESPECIAL,0,1,PESADO
PARANA,FENIX,ONIBUS,PASSAGEIRO,0,15,PESADO
PARANA,FENIX,ONIBUS,PASSAGEIRO,2,5,PESADO
PARANA,FENIX,ONIBUS,PASSAGEIRO,3,2,PESADO
PARANA,FENIX,REBOQUE,CARGA,0,46,IMPLEMENTO
PARANA,FENIX,REBOQUE,CARGA,1,30,IMPLEMENTO
PARANA,FENIX,REBOQUE,CARGA,2,4,IMPLEMENTO
PARANA,FENIX,REBOQUE,ESPECIAL,2,1,IMPLEMENTO
PARANA,FENIX,SEMI-REBOQUE,CARGA,0,7,IMPLEMENTO
PARANA,FENIX,SEMI-REBOQUE,CARGA,1,2,IMPLEMENTO
PARANA,FENIX,SEMI-REBOQUE,CARGA,2,27,IMPLEMENTO
PARANA,FENIX,SEMI-REBOQUE,CARGA,3,14,IMPLEMENTO
PARANA,FENIX,Sem Informação,Sem Informação,0,6,NAO_CLASSIFICADO
PARANA,FENIX,TRATOR DE RODAS,TRACAO,0,6,PESADO
PARANA,FENIX,UTILITARIO,MISTO,0,18,CARRO
PARANA,FENIX,UTILITARIO,MISTO,2,6,CARRO
PARANA,FERNANDES PINHEIRO,AUTOMOVEL,COLECAO,0,2,CARRO
PARANA,FERNANDES PINHEIRO,AUTOMOVEL,MISTO,0,24,CARRO
PARANA,FERNANDES PINHEIRO,AUTOMOVEL,PASSAGEIRO,0,1913,CARRO
PARANA,FERNANDES PINHEIRO,AUTOMOVEL,PASSAGEIRO,2,75,CARRO
PARANA,FERNANDES PINHEIRO,CAMINHAO,CARGA,0,59,PESADO
PARANA,FERNANDES PINHEIRO,CAMINHAO,CARGA,2,7,PESADO
PARANA,FERNANDES PINHEIRO,CAMINHAO,CARGA,3,64,PESADO
PARANA,FERNANDES PINHEIRO,CAMINHAO,CARGA,4,3,PESADO
PARANA,FERNANDES PINHEIRO,CAMINHAO,ESPECIAL,2,3,PESADO
PARANA,FERNANDES PINHEIRO,CAMINHAO TRATOR,TRACAO,0,8,PESADO
PARANA,FERNANDES PINHEIRO,CAMINHAO TRATOR,TRACAO,2,1,PESADO
PARANA,FERNANDES PINHEIRO,CAMINHAO TRATOR,TRACAO,3,17,PESADO
PARANA,FERNANDES PINHEIRO,CAMINHONETE,CARGA,0,171,CARRO
PARANA,FERNANDES PINHEIRO,CAMINHONETE,CARGA,2,27,CARRO
PARANA,FERNANDES PINHEIRO,CAMINHONETE,ESPECIAL,0,130,CARRO
PARANA,FERNANDES PINHEIRO,CAMINHONETE,ESPECIAL,2,71,CARRO
PARANA,FERNANDES PINHEIRO,CAMIONETA,CARGA,0,3,CARRO
PARANA,FERNANDES PINHEIRO,CAMIONETA,CARGA,2,2,CARRO
PARANA,FERNANDES PINHEIRO,CAMIONETA,MISTO,0,76,CARRO
PARANA,FERNANDES PINHEIRO,CAMIONETA,MISTO,2,16,CARRO
PARANA,FERNANDES PINHEIRO,CICLOMOTOR,PASSAGEIRO,0,1,MOTO
PARANA,FERNANDES PINHEIRO,MICROONIBUS,PASSAGEIRO,0,11,PESADO
PARANA,FERNANDES PINHEIRO,MICROONIBUS,PASSAGEIRO,2,4,PESADO
PARANA,FERNANDES PINHEIRO,MOTOCICLETA,CARGA,0,8,MOTO
PARANA,FERNANDES PINHEIRO,MOTOCICLETA,CORRIDA,0,1,MOTO
PARANA,FERNANDES PINHEIRO,MOTOCICLETA,PASSAGEIRO,0,687,MOTO
PARANA,FERNANDES PINHEIRO,MOTONETA,PASSAGEIRO,0,55,MOTO
PARANA,FERNANDES PINHEIRO,ONIBUS,PASSAGEIRO,0,20,PESADO
PARANA,FERNANDES PINHEIRO,ONIBUS,PASSAGEIRO,2,4,PESADO
PARANA,FERNANDES PINHEIRO,REBOQUE,CARGA,0,38,IMPLEMENTO
PARANA,FERNANDES PINHEIRO,REBOQUE,CARGA,1,24,IMPLEMENTO
PARANA,FERNANDES PINHEIRO,REBOQUE,CARGA,2,7,IMPLEMENTO
PARANA,FERNANDES PINHEIRO,REBOQUE,CARGA,3,5,IMPLEMENTO
PARANA,FERNANDES PINHEIRO,REBOQUE,CARGA,4,3,IMPLEMENTO
PARANA,FERNANDES PINHEIRO,SEMI-REBOQUE,CARGA,0,7,IMPLEMENTO
PARANA,FERNANDES PINHEIRO,SEMI-REBOQUE,CARGA,2,23,IMPLEMENTO
PARANA,FERNANDES PINHEIRO,SEMI-REBOQUE,CARGA,3,10,IMPLEMENTO
PARANA,FERNANDES PINHEIRO,SEMI-REBOQUE,CARGA,4,1,IMPLEMENTO
PARANA,FERNANDES PINHEIRO,Sem Informação,Sem Informação,0,2,NAO_CLASSIFICADO
PARANA,FERNANDES PINHEIRO,UTILITARIO,MISTO,0,12,CARRO
PARANA,FERNANDES PINHEIRO,UTILITARIO,MISTO,2,12,CARRO
PARANA,FIGUEIRA,AUTOMOVEL,COLECAO,0,2,CARRO
PARANA,FIGUEIRA,AUTOMOVEL,MISTO,0,46,CARRO
PARANA,FIGUEIRA,AUTOMOVEL,PASSAGEIRO,0,2754,CARRO
PARANA,FIGUEIRA,AUTOMOVEL,PASSAGEIRO,2,86,CARRO
PARANA,FIGUEIRA,CAMINHAO,CARGA,0,88,PESADO
PARANA,FIGUEIRA,CAMINHAO,CARGA,2,7,PESADO
PARANA,FIGUEIRA,CAMINHAO,CARGA,3,70,PESADO
PARANA,FIGUEIRA,CAMINHAO,CARGA,4,2,PESADO
PARANA,FIGUEIRA,CAMINHAO,ESPECIAL,0,3,PESADO
PARANA,FIGUEIRA,CAMINHAO,ESPECIAL,2,2,PESADO
PARANA,FIGUEIRA,CAMINHAO TRATOR,TRACAO,0,8,PESADO
PARANA,FIGUEIRA,CAMINHAO TRATOR,TRACAO,2,1,PESADO
PARANA,FIGUEIRA,CAMINHAO TRATOR,TRACAO,3,120,PESADO
PARANA,FIGUEIRA,CAMINHONETE,CARGA,0,332,CARRO
PARANA,FIGUEIRA,CAMINHONETE,CARGA,2,29,CARRO
PARANA,FIGUEIRA,CAMINHONETE,COLECAO,0,1,CARRO
PARANA,FIGUEIRA,CAMINHONETE,ESPECIAL,0,153,CARRO
PARANA,FIGUEIRA,CAMINHONETE,ESPECIAL,2,47,CARRO
PARANA,FIGUEIRA,CAMIONETA,CARGA,0,43,CARRO
PARANA,FIGUEIRA,CAMIONETA,CARGA,2,5,CARRO
PARANA,FIGUEIRA,CAMIONETA,MISTO,0,110,CARRO
PARANA,FIGUEIRA,CAMIONETA,MISTO,2,11,CARRO
PARANA,FIGUEIRA,CAMIONETA,PASSAGEIRO,0,3,CARRO
PARANA,FIGUEIRA,CICLOMOTOR,PASSAGEIRO,0,13,MOTO
PARANA,FIGUEIRA,MICROONIBUS,PASSAGEIRO,0,12,PESADO
PARANA,FIGUEIRA,MICROONIBUS,PASSAGEIRO,2,4,PESADO
PARANA,FIGUEIRA,MOTOCICLETA,CARGA,0,3,MOTO
PARANA,FIGUEIRA,MOTOCICLETA,PASSAGEIRO,0,820,MOTO
PARANA,FIGUEIRA,MOTONETA,PASSAGEIRO,0,199,MOTO
PARANA,FIGUEIRA,MOTONETA,PASSAGEIRO,2,1,MOTO
PARANA,FIGUEIRA,ONIBUS,PASSAGEIRO,0,60,PESADO
PARANA,FIGUEIRA,ONIBUS,PASSAGEIRO,2,6,PESADO
PARANA,FIGUEIRA,ONIBUS,PASSAGEIRO,3,1,PESADO
PARANA,FIGUEIRA,REBOQUE,CARGA,0,65,IMPLEMENTO
PARANA,FIGUEIRA,REBOQUE,CARGA,1,30,IMPLEMENTO
PARANA,FIGUEIRA,REBOQUE,CARGA,2,3,IMPLEMENTO
PARANA,FIGUEIRA,REBOQUE,CARGA,3,8,IMPLEMENTO
PARANA,FIGUEIRA,REBOQUE,CARGA,4,1,IMPLEMENTO
PARANA,FIGUEIRA,SEMI-REBOQUE,CARGA,0,7,IMPLEMENTO
PARANA,FIGUEIRA,SEMI-REBOQUE,CARGA,2,18,IMPLEMENTO
PARANA,FIGUEIRA,SEMI-REBOQUE,CARGA,3,54,IMPLEMENTO
PARANA,FIGUEIRA,SEMI-REBOQUE,CARGA,4,41,IMPLEMENTO
PARANA,FIGUEIRA,Sem Informação,Sem Informação,0,7,NAO_CLASSIFICADO
PARANA,FIGUEIRA,TRICICLO,CARGA,0,1,MOTO
PARANA,FIGUEIRA,UTILITARIO,MISTO,0,39,CARRO
PARANA,FIGUEIRA,UTILITARIO,MISTO,2,14,CARRO
PARANA,FLOR DA SERRA DO SUL,AUTOMOVEL,MISTO,0,23,CARRO
PARANA,FLOR DA SERRA DO SUL,AUTOMOVEL,PASSAGEIRO,0,1751,CARRO
PARANA,FLOR DA SERRA DO SUL,AUTOMOVEL,PASSAGEIRO,2,150,CARRO
PARANA,FLOR DA SERRA DO SUL,CAMINHAO,CARGA,0,82,PESADO
PARANA,FLOR DA SERRA DO SUL,CAMINHAO,CARGA,2,7,PESADO
PARANA,FLOR DA SERRA DO SUL,CAMINHAO,CARGA,3,46,PESADO
PARANA,FLOR DA SERRA DO SUL,CAMINHAO,CARGA,4,5,PESADO
PARANA,FLOR DA SERRA DO SUL,CAMINHAO,ESPECIAL,0,1,PESADO
PARANA,FLOR DA SERRA DO SUL,CAMINHAO,ESPECIAL,2,1,PESADO
PARANA,FLOR DA SERRA DO SUL,CAMINHAO,ESPECIAL,3,1,PESADO
